B107-021,B107,MAkma040,2018-09-13 09:21 AM,2018-09-13 10:25 AM,3805,3805,2018-09-13,9:21:00 AM,Thursday,
B107-011,B107,cluch416,2018-09-13 09:22 AM,2018-09-13 10:59 AM,5825,5825,2018-09-13,9:22:00 AM,Thursday,
B107-019,B107,mpham815,2018-09-13 09:22 AM,2018-09-13 10:22 AM,3625,3625,2018-09-13,9:22:00 AM,Thursday,
B107-008,B107,Croxa925,2018-09-13 09:23 AM,2018-09-13 10:24 AM,3675,3675,2018-09-13,9:23:00 AM,Thursday,
B107-012,B107,jmurp173,2018-09-13 09:23 AM,2018-09-13 10:27 AM,3846,3846,2018-09-13,9:23:00 AM,Thursday,
B107-002,B107,dlozo524,2018-09-13 09:24 AM,2018-09-13 10:23 AM,3545,3545,2018-09-13,9:24:00 AM,Thursday,
B107-017,B107,wnobl374,2018-09-13 09:25 AM,2018-09-13 10:23 AM,3473,3473,2018-09-13,9:25:00 AM,Thursday,
B107-004,B107,mawan314,2018-09-13 09:26 AM,2018-09-13 10:23 AM,3425,3425,2018-09-13,9:26:00 AM,Thursday,
B107-003,B107,seise389,2018-09-13 09:28 AM,2018-09-13 11:22 AM,6838,6838,2018-09-13,9:28:00 AM,Thursday,
B107-009,B107,csham420,2018-09-13 09:29 AM,2018-09-13 10:25 AM,3344,3344,2018-09-13,9:29:00 AM,Thursday,
B107-007,B107,danzo242,2018-09-13 09:32 AM,2018-09-13 10:23 AM,3094,3094,2018-09-13,9:32:00 AM,Thursday,
B107-005,B107,msama052,2018-09-13 09:39 AM,2018-09-13 10:23 AM,2633,2633,2018-09-13,9:39:00 AM,Thursday,
B107-026,B107,mdeca184,2018-09-13 09:51 AM,2018-09-13 10:36 AM,2692,2692,2018-09-13,9:51:00 AM,Thursday,
B107-016,B107,gcarv023,2018-09-13 10:24 AM,2018-09-13 11:22 AM,3475,3475,2018-09-13,10:24:00 AM,Thursday,
B107-019,B107,cau092,2018-09-13 10:25 AM,2018-09-13 11:30 AM,3845,3845,2018-09-13,10:25:00 AM,Thursday,
B107-008,B107,smelv384,2018-09-13 10:26 AM,2018-09-13 11:20 AM,3255,3255,2018-09-13,10:26:00 AM,Thursday,
B107-025,B107,Knort052,2018-09-13 10:26 AM,2018-09-13 11:19 AM,3215,3215,2018-09-13,10:26:00 AM,Thursday,
B107-005,B107,akaur990,2018-09-13 10:26 AM,2018-09-13 11:20 AM,3274,3274,2018-09-13,10:26:00 AM,Thursday,
B107-020,B107,dbara943,2018-09-13 10:26 AM,2018-09-13 11:20 AM,3274,3274,2018-09-13,10:26:00 AM,Thursday,
